permno,adate,qdate,public_date,bm,TICKER
68591,2012-12-31,2012-12-31,2013-02-28,0.413,STJ
68591,2012-12-31,2012-12-31,2013-03-31,0.413,STJ
68591,2012-12-31,2012-12-31,2013-04-30,0.413,STJ
68591,2012-12-31,2013-03-31,2013-05-31,0.357,STJ
68591,2012-12-31,2013-03-31,2013-06-30,0.357,STJ
68591,2012-12-31,2013-03-31,2013-07-31,0.357,STJ
68591,2012-12-31,2013-06-30,2013-08-31,0.322,STJ
68591,2012-12-31,2013-06-30,2013-09-30,0.322,STJ
68591,2012-12-31,2013-06-30,2013-10-31,0.322,STJ
68591,2012-12-31,2013-09-30,2013-11-30,0.298,STJ
68591,2012-12-31,2013-09-30,2013-12-31,0.298,STJ
68591,2012-12-31,2013-09-30,2014-01-31,0.298,STJ
68591,2013-12-31,2013-12-31,2014-02-28,0.250,STJ
68591,2013-12-31,2013-12-31,2014-03-31,0.250,STJ
68591,2013-12-31,2013-12-31,2014-04-30,0.250,STJ
68591,2013-12-31,2014-03-31,2014-05-31,0.232,STJ
68591,2013-12-31,2014-03-31,2014-06-30,0.232,STJ
68591,2013-12-31,2014-03-31,2014-07-31,0.232,STJ
68591,2013-12-31,2014-06-30,2014-08-31,0.214,STJ
68591,2013-12-31,2014-06-30,2014-09-30,0.214,STJ
68591,2013-12-31,2014-06-30,2014-10-31,0.214,STJ
68591,2013-12-31,2014-09-30,2014-11-30,0.254,STJ
68591,2013-12-31,2014-09-30,2014-12-31,0.254,STJ
68591,2013-12-31,2014-09-30,2015-01-31,0.254,STJ
68591,2014-12-31,2014-12-31,2015-02-28,0.238,STJ
68591,2014-12-31,2014-12-31,2015-03-31,0.238,STJ
68591,2014-12-31,2014-12-31,2015-04-30,0.238,STJ
68591,2014-12-31,2015-03-31,2015-05-31,0.210,STJ
68591,2014-12-31,2015-03-31,2015-06-30,0.210,STJ
68591,2014-12-31,2015-03-31,2015-07-31,0.210,STJ
68591,2014-12-31,2015-06-30,2015-08-31,0.187,STJ
68591,2014-12-31,2015-06-30,2015-09-30,0.187,STJ
68591,2014-12-31,2015-06-30,2015-10-31,0.187,STJ
68591,2014-12-31,2015-09-30,2015-11-30,0.224,STJ
68591,2014-12-31,2015-09-30,2015-12-31,0.224,STJ
68591,2014-12-31,2015-09-30,2016-01-31,0.224,STJ
68591,2015-12-31,2015-12-31,2016-02-29,0.273,STJ
68591,2015-12-31,2015-12-31,2016-03-31,0.273,STJ
68591,2015-12-31,2015-12-31,2016-04-30,0.273,STJ
68591,2015-12-31,2016-03-31,2016-05-31,0.263,STJ
68591,2015-12-31,2016-03-31,2016-06-30,0.263,STJ
68591,2015-12-31,2016-03-31,2016-07-31,0.263,STJ
68591,2015-12-31,2016-06-30,2016-08-31,0.193,STJ
68591,2015-12-31,2016-06-30,2016-09-30,0.193,STJ
68591,2015-12-31,2016-06-30,2016-10-31,0.193,STJ
68591,2015-12-31,2016-09-30,2016-11-30,0.197,STJ
68591,2015-12-31,2016-09-30,2016-12-31,0.197,STJ
68830,1999-01-31,1999-10-31,2000-01-31,0.624,RSC
68830,1999-01-31,1999-10-31,2000-02-29,0.624,RSC
68830,2000-01-31,2000-01-31,2000-03-31,1.288,RSC
68830,2000-01-31,2000-01-31,2000-04-30,1.288,RSC
68830,2000-01-31,2000-01-31,2000-05-31,1.288,RSC
68830,2000-01-31,2000-04-30,2000-06-30,0.821,RSC
68830,2000-01-31,2000-04-30,2000-07-31,0.821,RSC
68830,2000-01-31,2000-04-30,2000-08-31,0.821,RSC
68830,2000-01-31,2000-07-31,2000-09-30,1.201,RSC
68830,2000-01-31,2000-07-31,2000-10-31,1.201,RSC
68830,2000-01-31,2000-07-31,2000-11-30,1.201,RSC
68830,2000-01-31,2000-10-31,2000-12-31,1.201,RSC
68830,2000-01-31,2000-10-31,2001-01-31,1.201,RSC
68830,2000-01-31,2000-10-31,2001-02-28,1.201,RSC
68830,2001-01-31,2001-01-31,2001-03-31,1.199,RSC
68830,2001-01-31,2001-01-31,2001-04-30,1.199,RSC
68830,2001-01-31,2001-01-31,2001-05-31,1.199,RSC
68830,2001-01-31,2001-04-30,2001-06-30,1.340,RSC
68830,2001-01-31,2001-04-30,2001-07-31,1.340,RSC
68830,2001-01-31,2001-04-30,2001-08-31,1.340,RSC
68830,2001-01-31,2001-07-31,2001-09-30,0.985,RSC
68830,2001-01-31,2001-07-31,2001-10-31,0.985,RSC
68830,2001-01-31,2001-07-31,2001-11-30,0.985,RSC
68830,2001-01-31,2001-10-31,2001-12-31,1.274,RSC
68830,2001-01-31,2001-10-31,2002-01-31,1.274,RSC
68830,2001-01-31,2001-10-31,2002-02-28,1.274,RSC
68830,2002-01-31,2002-01-31,2002-03-31,0.616,RSC
68830,2002-01-31,2002-01-31,2002-04-30,0.616,RSC
68830,2002-01-31,2002-01-31,2002-05-31,0.616,RSC
68830,2002-01-31,2002-04-30,2002-06-30,0.816,RSC
68830,2002-01-31,2002-04-30,2002-07-31,0.816,RSC
68830,2002-01-31,2002-04-30,2002-08-31,0.816,RSC
68830,2002-01-31,2002-07-31,2002-09-30,1.052,RSC
68830,2002-01-31,2002-07-31,2002-10-31,1.052,RSC
68830,2002-01-31,2002-07-31,2002-11-30,1.052,RSC
68830,2002-01-31,2002-10-31,2002-12-31,1.097,RSC
68830,2002-01-31,2002-10-31,2003-01-31,1.097,RSC
68830,2002-01-31,2002-10-31,2003-02-28,1.097,RSC
68830,2003-01-31,2003-01-31,2003-03-31,1.409,RSC
68830,2003-01-31,2003-01-31,2003-04-30,1.409,RSC
68830,2003-01-31,2003-01-31,2003-05-31,1.409,RSC
68830,2003-01-31,2003-04-30,2003-06-30,1.370,RSC
68830,2003-01-31,2003-04-30,2003-07-31,1.370,RSC
68830,2003-01-31,2003-04-30,2003-08-31,1.370,RSC
68830,2003-01-31,2003-07-31,2003-09-30,1.124,RSC
68830,2003-01-31,2003-07-31,2003-10-31,1.124,RSC
68830,2003-01-31,2003-07-31,2003-11-30,1.124,RSC
68830,2003-01-31,2003-10-31,2003-12-31,0.957,RSC
68830,2003-01-31,2003-10-31,2004-01-31,0.957,RSC
68830,2003-01-31,2003-10-31,2004-02-29,0.957,RSC
68830,2004-01-31,2004-01-31,2004-03-31,1.280,RSC
68830,2004-01-31,2004-01-31,2004-04-30,1.280,RSC
68830,2004-01-31,2004-01-31,2004-05-31,1.280,RSC
68830,2004-01-31,2004-04-30,2004-06-30,1.161,RSC
68830,2004-01-31,2004-04-30,2004-07-31,1.161,RSC
68830,2004-01-31,2004-04-30,2004-08-31,1.161,RSC
68830,2004-01-31,2004-07-31,2004-09-30,1.313,RSC
68830,2004-01-31,2004-07-31,2004-10-31,1.313,RSC
68830,2004-01-31,2004-07-31,2004-11-30,1.313,RSC
68830,2004-01-31,2004-10-31,2004-12-31,1.129,RSC
68830,2004-01-31,2004-10-31,2005-01-31,1.129,RSC
68830,2004-01-31,2004-10-31,2005-02-28,1.129,RSC
68830,2005-01-31,2005-01-31,2005-03-31,1.282,RSC
68830,2005-01-31,2005-01-31,2005-04-30,1.282,RSC
68830,2005-01-31,2005-01-31,2005-05-31,1.282,RSC
68830,2005-01-31,2005-04-30,2005-06-30,1.440,RSC
68830,2005-01-31,2005-04-30,2005-07-31,1.440,RSC
68830,2005-01-31,2005-04-30,2005-08-31,1.440,RSC
68830,2005-01-31,2005-07-31,2005-09-30,1.275,RSC
68830,2005-01-31,2005-07-31,2005-10-31,1.275,RSC
68830,2005-01-31,2005-07-31,2005-11-30,1.275,RSC
68830,2005-01-31,2005-10-31,2005-12-31,1.534,RSC
68830,2005-01-31,2005-10-31,2006-01-31,1.534,RSC
68830,2005-01-31,2005-10-31,2006-02-28,1.534,RSC
68830,2006-01-31,2006-01-31,2006-03-31,1.282,RSC
68830,2006-01-31,2006-01-31,2006-04-30,1.282,RSC
68830,2006-01-31,2006-01-31,2006-05-31,1.282,RSC
68830,2006-01-31,2006-04-30,2006-06-30,1.110,RSC
68830,2006-01-31,2006-04-30,2006-07-31,1.110,RSC
68830,2006-01-31,2006-04-30,2006-08-31,1.110,RSC
68830,2006-01-31,2006-07-31,2006-09-30,1.527,RSC
68830,2006-01-31,2006-07-31,2006-10-31,1.527,RSC
68830,2006-01-31,2006-07-31,2006-11-30,1.527,RSC
68830,2006-01-31,2006-10-31,2006-12-31,1.303,RSC
68830,2006-01-31,2006-10-31,2007-01-31,1.303,RSC
68830,2006-01-31,2006-10-31,2007-02-28,1.303,RSC
68830,2007-01-31,2007-01-31,2007-03-31,1.343,RSC
68830,2007-01-31,2007-01-31,2007-04-30,1.343,RSC
68830,2007-01-31,2007-01-31,2007-05-31,1.343,RSC
68830,2007-01-31,2007-04-30,2007-06-30,1.367,RSC
68830,2007-01-31,2007-04-30,2007-07-31,1.367,RSC
68830,2007-01-31,2007-04-30,2007-08-31,1.367,RSC
68830,2007-01-31,2007-07-31,2007-09-30,1.176,RSC
68830,2007-01-31,2007-07-31,2007-10-31,1.176,RSC
68830,2007-01-31,2007-07-31,2007-11-30,1.176,RSC
68830,2007-01-31,2007-10-31,2007-12-31,1.386,RSC
68830,2007-01-31,2007-10-31,2008-01-31,1.386,RSC
68830,2007-01-31,2007-10-31,2008-02-29,1.386,RSC
68830,2008-01-31,2008-01-31,2008-03-31,1.291,RSC
68830,2008-01-31,2008-01-31,2008-04-30,1.291,RSC
68830,2008-01-31,2008-01-31,2008-05-31,1.291,RSC
68830,2008-01-31,2008-04-30,2008-06-30,1.489,RSC
68830,2008-01-31,2008-04-30,2008-07-31,1.489,RSC
68830,2008-01-31,2008-04-30,2008-08-31,1.489,RSC
68830,2008-01-31,2008-07-31,2008-09-30,2.037,RSC
68830,2008-01-31,2008-07-31,2008-10-31,2.037,RSC
68830,2008-01-31,2008-07-31,2008-11-30,2.037,RSC
68830,2008-01-31,2008-10-31,2008-12-31,2.866,RSC
68830,2008-01-31,2008-10-31,2009-01-31,2.866,RSC
68830,2008-01-31,2008-10-31,2009-02-28,2.866,RSC
68830,2009-01-31,2009-01-31,2009-03-31,4.393,RSC
68830,2009-01-31,2009-01-31,2009-04-30,4.393,RSC
68830,2009-01-31,2009-01-31,2009-05-31,4.393,RSC
68830,2009-01-31,2009-04-30,2009-06-30,2.139,RSC
68830,2009-01-31,2009-04-30,2009-07-31,2.139,RSC
68830,2009-01-31,2009-04-30,2009-08-31,2.139,RSC
68830,2009-01-31,2009-07-31,2009-09-30,2.297,RSC
68830,2009-01-31,2009-07-31,2009-10-31,2.297,RSC
68830,2009-01-31,2009-07-31,2009-11-30,2.297,RSC
68830,2009-01-31,2009-10-31,2009-12-31,2.130,RSC
68830,2009-01-31,2009-10-31,2010-01-31,2.130,RSC
68830,2009-01-31,2009-10-31,2010-02-28,2.130,RSC
68830,2010-01-31,2010-01-31,2010-03-31,1.665,RSC
68830,2010-01-31,2010-01-31,2010-04-30,1.665,RSC
68830,2010-01-31,2010-01-31,2010-05-31,1.665,RSC
68830,2010-01-31,2010-04-30,2010-06-30,1.489,RSC
68830,2010-01-31,2010-04-30,2010-07-31,1.489,RSC
68830,2010-01-31,2010-04-30,2010-08-31,1.489,RSC
68830,2010-01-31,2010-07-31,2010-09-30,1.605,REX
68830,2010-01-31,2010-07-31,2010-10-31,1.605,REX
68830,2010-01-31,2010-07-31,2010-11-30,1.605,REX
68830,2010-01-31,2010-10-31,2010-12-31,1.595,REX
68830,2010-01-31,2010-10-31,2011-01-31,1.595,REX
68830,2010-01-31,2010-10-31,2011-02-28,1.595,REX
68830,2011-01-31,2011-01-31,2011-03-31,1.732,REX
68830,2011-01-31,2011-01-31,2011-04-30,1.732,REX
68830,2011-01-31,2011-01-31,2011-05-31,1.732,REX
68830,2011-01-31,2011-04-30,2011-06-30,1.509,REX
68830,2011-01-31,2011-04-30,2011-07-31,1.509,REX
68830,2011-01-31,2011-04-30,2011-08-31,1.509,REX
68830,2011-01-31,2011-07-31,2011-09-30,1.536,REX
68830,2011-01-31,2011-07-31,2011-10-31,1.536,REX
68830,2011-01-31,2011-07-31,2011-11-30,1.536,REX
68830,2011-01-31,2011-10-31,2011-12-31,1.559,REX
68830,2011-01-31,2011-10-31,2012-01-31,1.559,REX
68830,2011-01-31,2011-10-31,2012-02-29,1.559,REX
68830,2012-01-31,2012-01-31,2012-03-31,1.201,REX
68830,2012-01-31,2012-01-31,2012-04-30,1.201,REX
68830,2012-01-31,2012-01-31,2012-05-31,1.201,REX
68830,2012-01-31,2012-04-30,2012-06-30,1.111,REX
68830,2012-01-31,2012-04-30,2012-07-31,1.111,REX
68830,2012-01-31,2012-04-30,2012-08-31,1.111,REX
68830,2012-01-31,2012-07-31,2012-09-30,1.763,REX
68830,2012-01-31,2012-07-31,2012-10-31,1.763,REX
68830,2012-01-31,2012-07-31,2012-11-30,1.763,REX
68830,2012-01-31,2012-10-31,2012-12-31,1.781,REX
68830,2012-01-31,2012-10-31,2013-01-31,1.781,REX
68830,2012-01-31,2012-10-31,2013-02-28,1.781,REX
68830,2013-01-31,2013-01-31,2013-03-31,1.424,REX
68830,2013-01-31,2013-01-31,2013-04-30,1.424,REX
68830,2013-01-31,2013-01-31,2013-05-31,1.424,REX
68830,2013-01-31,2013-04-30,2013-06-30,1.684,REX
68830,2013-01-31,2013-04-30,2013-07-31,1.684,REX
68830,2013-01-31,2013-04-30,2013-08-31,1.684,REX
68830,2013-01-31,2013-07-31,2013-09-30,0.884,REX
68830,2013-01-31,2013-07-31,2013-10-31,0.884,REX
68830,2013-01-31,2013-07-31,2013-11-30,0.884,REX
68830,2013-01-31,2013-10-31,2013-12-31,1.150,REX
68830,2013-01-31,2013-10-31,2014-01-31,1.150,REX
68830,2013-01-31,2013-10-31,2014-02-28,1.150,REX
68830,2014-01-31,2014-01-31,2014-03-31,0.901,REX
68830,2014-01-31,2014-01-31,2014-04-30,0.901,REX
68830,2014-01-31,2014-01-31,2014-05-31,0.901,REX
68830,2014-01-31,2014-04-30,2014-06-30,0.603,REX
68830,2014-01-31,2014-04-30,2014-07-31,0.603,REX
68830,2014-01-31,2014-04-30,2014-08-31,0.603,REX
68830,2014-01-31,2014-07-31,2014-09-30,0.499,REX
68830,2014-01-31,2014-07-31,2014-10-31,0.499,REX
68830,2014-01-31,2014-07-31,2014-11-30,0.499,REX
68830,2014-01-31,2014-10-31,2014-12-31,0.617,REX
68830,2014-01-31,2014-10-31,2015-01-31,0.617,REX
68830,2014-01-31,2014-10-31,2015-02-28,0.617,REX
68830,2015-01-31,2015-01-31,2015-03-31,0.896,REX
68830,2015-01-31,2015-01-31,2015-04-30,0.896,REX
68830,2015-01-31,2015-01-31,2015-05-31,0.896,REX
68830,2015-01-31,2015-04-30,2015-06-30,0.794,REX
68830,2015-01-31,2015-04-30,2015-07-31,0.794,REX
68830,2015-01-31,2015-04-30,2015-08-31,0.794,REX
68830,2015-01-31,2015-07-31,2015-09-30,0.974,REX
68830,2015-01-31,2015-07-31,2015-10-31,0.974,REX
68830,2015-01-31,2015-07-31,2015-11-30,0.974,REX
68830,2015-01-31,2015-10-31,2015-12-31,0.936,REX
68830,2015-01-31,2015-10-31,2016-01-31,0.936,REX
68830,2015-01-31,2015-10-31,2016-02-29,0.936,REX
68830,2016-01-31,2016-01-31,2016-03-31,0.984,REX
68830,2016-01-31,2016-01-31,2016-04-30,0.984,REX
68830,2016-01-31,2016-01-31,2016-05-31,0.984,REX
68830,2016-01-31,2016-04-30,2016-06-30,0.976,REX
68830,2016-01-31,2016-04-30,2016-07-31,0.976,REX
68830,2016-01-31,2016-04-30,2016-08-31,0.976,REX
68830,2016-01-31,2016-07-31,2016-09-30,0.825,REX
68830,2016-01-31,2016-07-31,2016-10-31,0.825,REX
68830,2016-01-31,2016-07-31,2016-11-30,0.825,REX
68830,2016-01-31,2016-10-31,2016-12-31,0.703,REX
68830,2016-01-31,2016-10-31,2017-01-31,0.703,REX
68830,2016-01-31,2016-10-31,2017-02-28,0.703,REX
68830,2017-01-31,2017-01-31,2017-03-31,0.700,REX
68830,2017-01-31,2017-01-31,2017-04-30,0.700,REX
68830,2017-01-31,2017-01-31,2017-05-31,0.700,REX
68830,2017-01-31,2017-04-30,2017-06-30,0.620,REX
68830,2017-01-31,2017-04-30,2017-07-31,0.620,REX
68830,2017-01-31,2017-04-30,2017-08-31,0.620,REX
68830,2017-01-31,2017-07-31,2017-09-30,0.594,REX
68830,2017-01-31,2017-07-31,2017-10-31,0.594,REX
68830,2017-01-31,2017-07-31,2017-11-30,0.594,REX
68830,2017-01-31,2017-10-31,2017-12-31,0.686,REX
68830,2017-01-31,2017-10-31,2018-01-31,0.686,REX
68830,2017-01-31,2017-10-31,2018-02-28,0.686,REX
68830,2018-01-31,2018-01-31,2018-03-31,0.752,REX
68830,2018-01-31,2018-01-31,2018-04-30,0.752,REX
68830,2018-01-31,2018-01-31,2018-05-31,0.752,REX
68830,2018-01-31,2018-04-30,2018-06-30,0.833,REX
68830,2018-01-31,2018-04-30,2018-07-31,0.833,REX
68830,2018-01-31,2018-04-30,2018-08-31,0.833,REX
68830,2018-01-31,2018-07-31,2018-09-30,0.816,REX
68830,2018-01-31,2018-07-31,2018-10-31,0.816,REX
68830,2018-01-31,2018-07-31,2018-11-30,0.816,REX
68830,2018-01-31,2018-10-31,2018-12-31,0.843,REX
68830,2018-01-31,2018-10-31,2019-01-31,0.843,REX
68830,2018-01-31,2018-10-31,2019-02-28,0.843,REX
68830,2019-01-31,2019-01-31,2019-03-31,0.868,REX
68830,2019-01-31,2019-01-31,2019-04-30,0.868,REX
68830,2019-01-31,2019-01-31,2019-05-31,0.868,REX
68830,2019-01-31,2019-04-30,2019-06-30,0.754,REX
68830,2019-01-31,2019-04-30,2019-07-31,0.754,REX
68830,2019-01-31,2019-04-30,2019-08-31,0.754,REX
68830,2019-01-31,2019-07-31,2019-09-30,0.858,REX
68830,2019-01-31,2019-07-31,2019-10-31,0.858,REX
68830,2019-01-31,2019-07-31,2019-11-30,0.858,REX
68830,2019-01-31,2019-10-31,2019-12-31,0.787,REX
68830,2019-01-31,2019-10-31,2020-01-31,0.787,REX
68830,2019-01-31,2019-10-31,2020-02-29,0.787,REX
68830,2020-01-31,2020-01-31,2020-03-31,0.855,REX
68830,2020-01-31,2020-01-31,2020-04-30,0.855,REX
68830,2020-01-31,2020-01-31,2020-05-31,0.855,REX
68830,2020-01-31,2020-04-30,2020-06-30,1.064,REX
68830,2020-01-31,2020-04-30,2020-07-31,1.064,REX
68830,2020-01-31,2020-04-30,2020-08-31,1.064,REX
68830,2020-01-31,2020-07-31,2020-09-30,0.923,REX
68830,2020-01-31,2020-07-31,2020-10-31,0.923,REX
68830,2020-01-31,2020-07-31,2020-11-30,0.923,REX
68830,2020-01-31,2020-10-31,2020-12-31,0.885,REX
68830,2020-01-31,2020-10-31,2021-01-31,0.885,REX
68830,2020-01-31,2020-10-31,2021-02-28,0.885,REX
68830,2021-01-31,2021-01-31,2021-03-31,0.848,REX
68830,2021-01-31,2021-01-31,2021-04-30,0.848,REX
68830,2021-01-31,2021-01-31,2021-05-31,0.848,REX
68830,2021-01-31,2021-04-30,2021-06-30,0.820,REX
68830,2021-01-31,2021-04-30,2021-07-31,0.820,REX
68830,2021-01-31,2021-04-30,2021-08-31,0.820,REX
68830,2021-01-31,2021-07-31,2021-09-30,0.821,REX
68830,2021-01-31,2021-07-31,2021-10-31,0.821,REX
68830,2021-01-31,2021-07-31,2021-11-30,0.821,REX
68830,2021-01-31,2021-10-31,2021-12-31,0.794,REX
68830,2021-01-31,2021-10-31,2022-01-31,0.794,REX
68830,2021-01-31,2021-10-31,2022-02-28,0.794,REX
68830,2022-01-31,2022-01-31,2022-03-31,0.760,REX
68830,2022-01-31,2022-01-31,2022-04-30,0.760,REX
68830,2022-01-31,2022-01-31,2022-05-31,0.760,REX
68830,2022-01-31,2022-04-30,2022-06-30,0.877,REX
68830,2022-01-31,2022-04-30,2022-07-31,0.877,REX
68830,2022-01-31,2022-04-30,2022-08-31,0.877,REX
68830,2022-01-31,2022-07-31,2022-09-30,0.794,REX
68830,2022-01-31,2022-07-31,2022-10-31,0.794,REX
68830,2022-01-31,2022-07-31,2022-11-30,0.794,REX
68830,2022-01-31,2022-10-31,2022-12-31,0.849,REX
71176,1998-12-31,1999-09-30,2000-01-31,0.379,SON
71176,1999-12-31,1999-12-31,2000-02-29,0.390,SON
71176,1999-12-31,1999-12-31,2000-03-31,0.390,SON
71176,1999-12-31,1999-12-31,2000-04-30,0.390,SON
71176,1999-12-31,2000-03-31,2000-05-31,0.379,SON
71176,1999-12-31,2000-03-31,2000-06-30,0.379,SON
71176,1999-12-31,2000-03-31,2000-07-31,0.379,SON
71176,1999-12-31,2000-06-30,2000-08-31,0.432,SON
71176,1999-12-31,2000-06-30,2000-09-30,0.432,SON
71176,1999-12-31,2000-06-30,2000-10-31,0.432,SON
71176,1999-12-31,2000-09-30,2000-11-30,0.495,SON
71176,1999-12-31,2000-09-30,2000-12-31,0.495,SON
71176,1999-12-31,2000-09-30,2001-01-31,0.495,SON
71176,2000-12-31,2000-12-31,2001-02-28,0.390,SON
71176,2000-12-31,2000-12-31,2001-03-31,0.390,SON
71176,2000-12-31,2000-12-31,2001-04-30,0.390,SON
71176,2000-12-31,2001-03-31,2001-05-31,0.390,SON
71176,2000-12-31,2001-03-31,2001-06-30,0.390,SON
71176,2000-12-31,2001-03-31,2001-07-31,0.390,SON
71176,2000-12-31,2001-06-30,2001-08-31,0.327,SON
71176,2000-12-31,2001-06-30,2001-09-30,0.327,SON
71176,2000-12-31,2001-06-30,2001-10-31,0.327,SON
71176,2000-12-31,2001-09-30,2001-11-30,0.360,SON
71176,2000-12-31,2001-09-30,2001-12-31,0.360,SON
71176,2000-12-31,2001-09-30,2002-01-31,0.360,SON
71176,2001-12-31,2001-12-31,2002-02-28,0.316,SON
71176,2001-12-31,2001-12-31,2002-03-31,0.316,SON
71176,2001-12-31,2001-12-31,2002-04-30,0.316,SON
71176,2001-12-31,2002-03-31,2002-05-31,0.299,SON
71176,2001-12-31,2002-03-31,2002-06-30,0.299,SON
71176,2001-12-31,2002-03-31,2002-07-31,0.299,SON
71176,2001-12-31,2002-06-30,2002-08-31,0.318,SON
71176,2001-12-31,2002-06-30,2002-09-30,0.318,SON
71176,2001-12-31,2002-06-30,2002-10-31,0.318,SON
71176,2001-12-31,2002-09-30,2002-11-30,0.427,SON
71176,2001-12-31,2002-09-30,2002-12-31,0.427,SON
71176,2001-12-31,2002-09-30,2003-01-31,0.427,SON
71176,2002-12-31,2002-12-31,2003-02-28,0.391,SON
71176,2002-12-31,2002-12-31,2003-03-31,0.391,SON
71176,2002-12-31,2002-12-31,2003-04-30,0.391,SON
71176,2002-12-31,2003-03-31,2003-05-31,0.441,SON
71176,2002-12-31,2003-03-31,2003-06-30,0.441,SON
71176,2002-12-31,2003-03-31,2003-07-31,0.441,SON
71176,2002-12-31,2003-06-30,2003-08-31,0.401,SON
71176,2002-12-31,2003-06-30,2003-09-30,0.401,SON
71176,2002-12-31,2003-06-30,2003-10-31,0.401,SON
71176,2002-12-31,2003-09-30,2003-11-30,0.429,SON
71176,2002-12-31,2003-09-30,2003-12-31,0.429,SON
71176,2002-12-31,2003-09-30,2004-01-31,0.429,SON
71176,2003-12-31,2003-12-31,2004-02-29,0.493,SON
71176,2003-12-31,2003-12-31,2004-03-31,0.493,SON
71176,2003-12-31,2003-12-31,2004-04-30,0.493,SON
71176,2003-12-31,2004-03-31,2004-05-31,0.438,SON
71176,2003-12-31,2004-03-31,2004-06-30,0.438,SON
71176,2003-12-31,2004-03-31,2004-07-31,0.438,SON
71176,2003-12-31,2004-06-30,2004-08-31,0.418,SON
71176,2003-12-31,2004-06-30,2004-09-30,0.418,SON
71176,2003-12-31,2004-06-30,2004-10-31,0.418,SON
71176,2003-12-31,2004-09-30,2004-11-30,0.417,SON
71176,2003-12-31,2004-09-30,2004-12-31,0.417,SON
71176,2003-12-31,2004-09-30,2005-01-31,0.417,SON
71176,2004-12-31,2004-12-31,2005-02-28,0.451,SON
71176,2004-12-31,2004-12-31,2005-03-31,0.451,SON
71176,2004-12-31,2004-12-31,2005-04-30,0.451,SON
71176,2004-12-31,2005-03-31,2005-05-31,0.411,SON
71176,2004-12-31,2005-03-31,2005-06-30,0.411,SON
71176,2004-12-31,2005-03-31,2005-07-31,0.411,SON
71176,2004-12-31,2005-06-30,2005-08-31,0.453,SON
71176,2004-12-31,2005-06-30,2005-09-30,0.453,SON
71176,2004-12-31,2005-06-30,2005-10-31,0.453,SON
71176,2004-12-31,2005-09-30,2005-11-30,0.457,SON
71176,2004-12-31,2005-09-30,2005-12-31,0.457,SON
71176,2004-12-31,2005-09-30,2006-01-31,0.457,SON
71176,2005-12-31,2005-12-31,2006-02-28,0.480,SON
71176,2005-12-31,2005-12-31,2006-03-31,0.480,SON
71176,2005-12-31,2005-12-31,2006-04-30,0.480,SON
71176,2005-12-31,2006-03-31,2006-05-31,0.372,SON
71176,2005-12-31,2006-03-31,2006-06-30,0.372,SON
71176,2005-12-31,2006-03-31,2006-07-31,0.372,SON
71176,2005-12-31,2006-06-30,2006-08-31,0.407,SON
71176,2005-12-31,2006-06-30,2006-09-30,0.407,SON
71176,2005-12-31,2006-06-30,2006-10-31,0.407,SON
71176,2005-12-31,2006-09-30,2006-11-30,0.399,SON
71176,2005-12-31,2006-09-30,2006-12-31,0.399,SON
71176,2005-12-31,2006-09-30,2007-01-31,0.399,SON
71176,2006-12-31,2006-12-31,2007-02-28,0.332,SON
71176,2006-12-31,2006-12-31,2007-03-31,0.332,SON
71176,2006-12-31,2006-12-31,2007-04-30,0.332,SON
71176,2006-12-31,2007-03-31,2007-05-31,0.327,SON
71176,2006-12-31,2007-03-31,2007-06-30,0.327,SON
71176,2006-12-31,2007-03-31,2007-07-31,0.327,SON
71176,2006-12-31,2007-06-30,2007-08-31,0.303,SON
71176,2006-12-31,2007-06-30,2007-09-30,0.303,SON
71176,2006-12-31,2007-06-30,2007-10-31,0.303,SON
71176,2006-12-31,2007-09-30,2007-11-30,0.444,SON
71176,2006-12-31,2007-09-30,2007-12-31,0.444,SON
71176,2006-12-31,2007-09-30,2008-01-31,0.444,SON
71176,2007-12-31,2007-12-31,2008-02-29,0.470,SON
71176,2007-12-31,2007-12-31,2008-03-31,0.470,SON
71176,2007-12-31,2007-12-31,2008-04-30,0.470,SON
71176,2007-12-31,2008-03-31,2008-05-31,0.542,SON
71176,2007-12-31,2008-03-31,2008-06-30,0.542,SON
71176,2007-12-31,2008-03-31,2008-07-31,0.542,SON
71176,2007-12-31,2008-06-30,2008-08-31,0.517,SON
71176,2007-12-31,2008-06-30,2008-09-30,0.517,SON
71176,2007-12-31,2008-06-30,2008-10-31,0.517,SON
71176,2007-12-31,2008-09-30,2008-11-30,0.524,SON
71176,2007-12-31,2008-09-30,2008-12-31,0.524,SON
71176,2007-12-31,2008-09-30,2009-01-31,0.524,SON
71176,2008-12-31,2008-12-31,2009-02-28,0.525,SON
71176,2008-12-31,2008-12-31,2009-03-31,0.525,SON
71176,2008-12-31,2008-12-31,2009-04-30,0.525,SON
71176,2008-12-31,2009-03-31,2009-05-31,0.569,SON
71176,2008-12-31,2009-03-31,2009-06-30,0.569,SON
71176,2008-12-31,2009-03-31,2009-07-31,0.569,SON
71176,2008-12-31,2009-06-30,2009-08-31,0.528,SON
71176,2008-12-31,2009-06-30,2009-09-30,0.528,SON
71176,2008-12-31,2009-06-30,2009-10-31,0.528,SON
71176,2008-12-31,2009-09-30,2009-11-30,0.487,SON
71176,2008-12-31,2009-09-30,2009-12-31,0.487,SON
71176,2008-12-31,2009-09-30,2010-01-31,0.487,SON
71176,2009-12-31,2009-12-31,2010-02-28,0.477,SON
